date,gdp_growth,cpi,unemployment
2009-12-31,0.005777462904023258,0.01552696348890248,0.0545353430151398
2010-01-31,0.013534271157574735,0.019065641779193204,0.047558433647093515
2010-02-28,0.009184519963856051,0.017801344708629124,0.059640871682883574
2010-03-31,0.03687141635072565,0.027234889421768667,0.06189470488924641
2010-04-30,0.028816397569494508,0.020982773882557874,0.037723921848630076
2010-05-31,0.019920273586833827,0.025159222697343175,0.05597400069849858
2010-06-30,0.03479944138890026,0.012572198134815141,0.057011727423108984
2010-07-31,0.020773683076476184,0.021335251329346293,0.047024364966400084
2010-08-31,0.011387157986717364,0.024448153978117185,0.0637570681331162
2010-09-30,0.03523124077269657,0.020411419946377123,0.04849944412967473
2010-10-31,0.025389100436846588,0.025327401875326755,0.05125576453471543
2010-11-30,0.009627538456735436,0.01741355774949814,0.0482692817571613
2010-12-31,0.018096613219163917,0.0270467372009279,0.05015579047581468
2011-01-31,0.011243817466152429,0.031494490618096255,0.03903724913104799
2011-02-28,0.006172002690356639,0.018185807197801704,0.03559949117405706
2011-03-31,0.029261775475316415,0.017772487392996143,0.06594505063224973
2011-04-30,0.03909416640470131,0.027266922385588505,0.041530386516816724
2011-05-31,0.006014324261808588,0.027897860728653565,0.04008607650543693
2011-06-30,0.02562969236690571,0.017385699864233658,0.028466098863962855
2011-07-31,0.01349357430878173,0.017899065914520715,0.04361038252310498
2011-08-31,0.01512874616235304,0.018591076955697464,0.03676910206592502
2011-09-30,0.014076060757611308,0.013277747444828614,0.06642015160136369
2011-10-31,0.011360092303201839,0.01540674026757901,0.060098170893426346
2011-11-30,0.02048521627944827,0.01497929616623966,0.043118496548222765
2011-12-31,0.011690498835889622,0.016161012174479357,0.0725243580534431
2012-01-31,0.022704568257798388,0.019826575563066093,0.05981765486991594
2012-02-29,0.01949761890550863,0.021171073662682605,0.04675168616491378
2012-03-31,0.017610519531335904,0.027752502464070385,0.02500594285126427
2012-04-30,0.010924363379584022,0.015008229796306045,0.07290942572590742
2012-05-31,0.014232286694316674,0.02492161199238292,0.036104275332364044
2012-06-30,0.02755391225825756,0.018930055778872454,0.03354601253043109
2012-07-31,0.025009171876243807,0.019752681451737836,0.060225704320096406
2012-08-31,0.010224447552014489,0.02337409746083302,0.07439752406339273
2012-09-30,0.02099332305429226,0.014386389892188507,0.06384272818510518
2012-10-31,0.02751387123371789,0.021912048730920255,0.0556390912005236
2012-11-30,0.003305947188786282,0.02083226104106528,0.05594754341665286
2012-12-31,0.02543360192379935,0.022462256320040747,0.05853415558780308
2013-01-31,0.013373762410541532,0.02144584321953909,0.05758928589786765
2013-02-28,0.025705986685931593,0.03227650069955447,0.05281191423969376
2013-03-31,0.01236740843457483,0.01681130007874342,0.05104201103951876
2013-04-30,0.0019511789933548095,0.017345015224990913,0.04937406872100478
2013-05-31,0.0037245756211683745,0.01688429736787618,0.04246035411133324
2013-06-30,0.02048084946661382,0.017222614404198727,0.047193249231332265
2013-07-31,0.02259722501721482,0.01681306436346741,0.033070431858046145
2013-08-31,0.010956833748955914,0.02594508265553776,0.0490166037320525
2013-09-30,0.02638592458777374,0.027102521239949273,0.04011408892849083
2013-10-31,0.0033847993773104025,0.017146268531252618,0.03896410682784229
2013-11-30,0.019339202013526836,0.015838222134478858,0.05179894151153479
2013-12-31,0.007889838002375433,0.022357077781932022,0.063920022863446
2014-01-31,0.013481638921978407,0.017238884778595143,0.059183166060023135
2014-02-28,0.020473986713164142,0.023164659088777555,0.03429499396376823
2014-03-31,0.011395866347160477,0.0210146151042565,0.040103718634296626
2014-04-30,0.016154444557701746,0.01242127942501384,0.05940771187988216
2014-05-31,0.030062928092144406,0.02773752600665031,0.04017512606461691
2014-06-30,0.014231081304768512,0.02897938836547761,0.04775366850002976
2014-07-31,0.02835692112065142,0.01693605654757807,0.05550052099024552
2014-08-31,0.00870293145342382,0.01806149220032008,0.04031655545136365
2014-09-30,0.02529804177915283,0.021429326953624525,0.0510537550614596
2014-10-31,0.034415686206579005,0.021672283949935124,0.036659745050817955
2014-11-30,-0.004716445001272895,0.023292721363364154,0.043986323560487865
2014-12-31,0.012031047445295233,0.03005102269383175,0.053197819341425374
2015-01-31,0.0257707212718054,0.019115263862529753,0.03407006266468331
2015-02-28,0.017969546139570074,0.01600851377730773,0.05440474737960399
2015-03-31,0.023711458733713088,0.013103403859927365,0.04980362201073319
2015-04-30,0.013960148132841795,0.016345349800290405,0.05552489954417148
2015-05-31,0.020865897874729,0.019834365135631016,0.05223914134064662
2015-06-30,0.018443227646079207,0.02897278931758894,0.06364140429973844
2015-07-31,0.031677820616598074,0.017411943504819144,0.05125224502647908
2015-08-31,0.022544208433012133,0.021118939758194493,0.04570594458874747
2015-09-30,0.02337602662075202,0.01991788551963624,0.05122297503032284
2015-10-31,0.015881230338775327,0.025941966367240422,0.05543298029036388
2015-11-30,0.015123937759275065,0.03263466212936811,0.050488600703257044
2015-12-31,0.015674418121803792,0.0173456561353984,0.05040591691203883
2016-01-31,0.02394452142378297,0.01755280278740889,0.04298008312193245
2016-02-29,0.01579015519179737,0.02522080438534536,0.04337099082449052
2016-03-31,0.02289774856896413,0.023409457448131558,0.035973947282003066
2016-04-30,0.040754007986454385,0.029233536628680168,0.0674957674318694
2016-05-31,0.028711247034316927,0.02291964092662982,0.037561367646087154
2016-06-30,0.01673976467832159,0.0182035395460647,0.04307094802204093
2016-07-31,0.03201213922163945,0.022953274153461548,0.04281592734430803
2016-08-31,0.015919246269784484,0.02554351790291454,0.058949243769444416
2016-09-30,-0.00038124535177853913,0.02410241090598682,0.04705050321707972
2016-10-31,0.00991913689082596,0.02253637015553649,0.06247742072673734
2016-11-30,0.0012920807897414434,0.02533337344794577,0.04326509375756132
2016-12-31,0.016484865159586914,0.025846477952228365,0.052789941622238025
2017-01-31,0.020184183791895516,0.026910794955187636,0.04164652946740243
2017-02-28,0.036764373122752825,0.023243549437948215,0.07145149127773388
2017-03-31,0.02326927373764163,0.019164409598415727,0.03812401580970488
2017-04-30,0.017808994711911358,0.020733568432166616,0.05309820710227028
2017-05-31,0.028294055811834893,0.026032544832541783,0.05633776880932099
2017-06-30,-0.0021113530900788505,0.015915321645063818,0.054137990974514986
2017-07-31,0.02235614558108566,0.021843366544364508,0.04814712341122292
2017-08-31,0.02770865193886967,0.018033305938363196,0.04870179300266574
2017-09-30,0.005214137542201585,0.020143724114674088,0.0504381147197911
2017-10-31,0.03143754043206929,0.026392259313036494,0.04852997998371512
2017-11-30,0.023384964074944142,0.020955495340099516,0.059638791167949096
2017-12-31,0.01584712086099199,0.020232182740780744,0.07210523001591351
2018-01-31,0.02632781866106285,0.013200719295100404,0.04442508214992166
2018-02-28,0.04270692857804396,0.023731267830136103,0.03630197020420922
2018-03-31,0.02181866255058495,0.023227420905705377,0.049117179516487454
2018-04-30,0.02248220586300336,0.0308162736165273,0.0757970933765432
2018-05-31,0.01540639100459756,0.018461108825234995,0.04196325432030269
2018-06-30,0.011501556305352082,0.021095751638319695,0.06639116805444067
2018-07-31,0.02830335816544246,0.02124691841855378,0.06677700814076441
2018-08-31,0.011439161740911329,0.027887266398817372,0.04446411758292006
2018-09-30,0.020715662372193924,0.01952352233806524,0.05568983079185276
2018-10-31,0.015223425532348834,0.021395107628851696,0.06628396623128538
2018-11-30,0.02478979825746392,0.023039482548582697,0.04620872259012513
2018-12-31,0.02333662105286948,0.02093304561578179,0.04796419639897639
2019-01-31,0.03037539944257899,0.01776783192724736,0.04418319086051357
2019-02-28,0.01489983601145253,0.020970449964491537,0.03985243269307133
2019-03-31,0.017301250647066287,0.02536815874929886,0.04350722454933993
2019-04-30,0.010212362842176926,0.0148674235029447,0.03776059733237744
2019-05-31,0.015557067399238884,0.02066484837073438,0.05034083468259226
2019-06-30,0.023773004930448524,0.016499395925304135,0.042300267689413584
2019-07-31,0.02756988616645352,0.025975233144624212,0.05233785911790748
2019-08-31,0.010778346758223745,0.012384065476081126,0.034441043537963734
2019-09-30,0.028696059201056605,0.01720539076364206,0.05330880232214457
2019-10-31,0.03355637858804951,0.021886059375322606,0.05833528961608925
2019-11-30,0.02413434903223701,0.027827620146171704,0.03006264357428545
2019-12-31,0.03876795812558066,0.01967124869463506,0.053740565698475726
2020-01-31,0.012262108008964271,0.017224002366534007,0.062276689924732925
2020-02-29,0.0075534529668858305,0.02940578534720295,0.037903589813087946
2020-03-31,0.002212797510957213,0.01275993049791878,0.06672572386837704
2020-04-30,0.03496044311489183,0.00900597021689959,0.054190190093660454
2020-05-31,0.026543656563540578,0.022200072250266663,0.04294988144241591
2020-06-30,0.01944415329089545,0.017489728878236944,0.049442309223422944
2020-07-31,0.022799686263198202,0.014893835914346433,0.05558326912521723
2020-08-31,0.008745109527016235,0.023541782236496767,0.050760053914124116
2020-09-30,0.044457519796168264,0.021219003568855994,0.055387559924463696
2020-10-31,0.021292211819752275,0.017179606846316357,0.04079326406920634
2020-11-30,0.02109394794604893,0.013598478006645529,0.05169360824036078
2020-12-31,0.02725766623898692,0.024362286641400725,0.0358628550309502
2021-01-31,0.02481009231736713,0.023251005889793307,0.048887739386513
2021-02-28,0.022238840242791314,0.019504120681103087,0.0409609235853521
2021-03-31,0.012095255445546882,0.02923318498023833,0.042644700574102336
2021-04-30,0.024714683571359957,0.014649576168369236,0.06236093175210437
2021-05-31,0.03882024496475034,0.012372374145376307,0.06091310120594269
2021-06-30,0.033454200461549774,0.016540459650593777,0.05609138120907177
2021-07-31,0.03593186626639397,0.01977206991822251,0.039076872353274214
2021-08-31,0.014887843235688149,0.02121669724661346,0.04683591550305198
2021-09-30,0.010103951797414192,0.018793819710718352,0.06213097699979184
2021-10-31,0.01874213079900352,0.021760276982571485,0.05141716913639905
2021-11-30,0.020557249122886947,0.01374230287904778,0.07319329539981695
2021-12-31,0.030941915184709484,0.0272188230203663,0.05393317839394372
2022-01-31,0.0030753537028518074,0.019589244108037158,0.05192049116490032
2022-02-28,0.035295503194606136,0.02558647915794064,0.046908835357974986
2022-03-31,0.018419921014210108,0.021713626731888522,0.05133540904782283
2022-04-30,0.0157311893005258,0.02228376609576892,0.04847530163619456
2022-05-31,0.009878956247398325,0.02284883640116102,0.057081086766885905
2022-06-30,0.0034514332813423074,0.022238542800086573,0.05956702316794584
2022-07-31,0.028231705839619148,0.02321361379933772,0.04214010539492051
2022-08-31,0.02073317967188404,0.02664576265066216,0.03668767046442222
2022-09-30,0.007100391002589461,0.020982605848507353,0.031637946268967036
2022-10-31,0.0070492122793638385,0.023545018787942563,0.05507991326912544
2022-11-30,0.016642153007098717,0.019551321528563866,0.038966333938261266
2022-12-31,0.036690215252893926,0.027200586077247364,0.028471094070475173
2023-01-31,0.017404086486363952,0.01661803848970365,0.05388578604530964
2023-02-28,0.004968570468818939,0.02900470216455408,0.07492999517432791
2023-03-31,0.01754256935914056,0.019799210246778283,0.04993929088460107
2023-04-30,0.017272764302523294,0.01284612448940976,0.05838490774451642
2023-05-31,-0.0069688664294157154,0.020640522074553948,0.050818293585475655
2023-06-30,0.019457051334821878,0.016594741712625597,0.049011103468088575
2023-07-31,0.01769065469791322,0.02420321774494362,0.05919076482987769
2023-08-31,0.026962063648134183,0.016736880103488047,0.04709725455811349
2023-09-30,0.03848956094945345,0.0177690828339261,0.05267392314071903
2023-10-31,0.03126565029547757,0.010552296345272345,0.053216978061960137
2023-11-30,0.017311113094451696,0.017738468403754617,0.04331909546356952
2023-12-31,0.008934740912583297,0.007880603366855216,0.059920423495365235
2024-01-31,0.0457335980324986,0.012080485882571384,0.048250402433045916
2024-02-29,0.020592184340144884,0.023802073280721488,0.042442548405071556
2024-03-31,0.020139292919129463,0.023929000793254163,0.05536509843570404
2024-04-30,0.019758749128899966,0.022127287808924825,0.04101532018208963
2024-05-31,0.02198084760767855,0.015165119284353936,0.050281811573691285
2024-06-30,0.018556395880760575,0.0197614432192901,0.04990881003355797
2024-07-31,0.014263379931197638,0.019981987304547158,0.06085895565831578
2024-08-31,0.01453141058759608,0.014208176554037288,0.05474698232879953
2024-09-30,0.019672467297840016,0.027516991508835752,0.049749730412548564
2024-10-31,0.01456575228866235,0.024386811452878358,0.058177662992002874
2024-11-30,0.012871542173228357,0.01889517913085168,0.06390207549017314
2024-12-31,0.021064302276918967,0.020134429194972655,0.055578103063518625
2025-01-31,0.017450227825791448,0.021041914039737764,0.050103526198433807
2025-02-28,0.03503992988582689,0.009791325657878547,0.03688163767649841
2025-03-31,-0.006509698083930121,0.018764113087397016,0.03934886336924628
2025-04-30,0.03091506851922462,0.016590078760011007,0.04694775295645333
2025-05-31,0.03246085192497629,0.014991899950525422,0.04390487797840717
2025-06-30,-0.0007339023240814958,0.018594498535570225,0.04813028697014554
2025-07-31,0.016573124059196514,0.028988432634247614,0.050566499248971074
2025-08-31,0.016285591340042087,0.02320421430633505,0.05529692754356731
2025-09-30,0.0059248830528217875,0.017144105051086017,0.04929501221940909
2025-10-31,0.012221833124091247,0.022862913906780795,0.05486501643826202
2025-11-30,0.008894241545341712,0.02699677718293001,0.0506447441481012
2025-12-31,0.03752270443423623,0.024623168414563846,0.030245334336461288
2026-01-31,0.02935678393147461,0.020298151849600873,0.04060664606181246
2026-02-28,0.03271555094994159,0.016765316111472132,0.048559124442783846
2026-03-31,0.027216720640432353,0.02349111656806795,0.03790305257158893
2026-04-30,0.008709482287827709,0.02196742692710875,0.05599928729996205
2026-05-31,0.014754797337202263,0.024475966100138663,0.06530750832343697
2026-06-30,0.02489374561227918,0.02317585900840985,0.06218761851697317
2026-07-31,0.007778721911080547,0.025247763576596676,0.04786557129069792
2026-08-31,0.02712998430172388,0.01732382394219716,0.06490726136849953
2026-09-30,0.017596746018418652,0.02658697032817163,0.05148667457202112
2026-10-31,0.016251791924504023,0.020987998023461997,0.04662914028881961
2026-11-30,0.027109599682034916,0.030376304363126327,0.0438659733645906
2026-12-31,0.024442633114860397,0.01655406090955216,0.04697530313511872
